,PLAYER,FIRST_NAME,LAST_NAME,POS,YEAR,RNK,STAR,247_SCORE,COLLEGE,CITY,STATE,LAT,LNG,HIGH_SCHOOL
6661,Grant Peterson,Grant,Peterson,ATH,2011,2556,2,0.7333,Rice,Austin,TX,30.2711286,-97.7436995,Round Rock Westwood
6662,Cayleb Jones,Cayleb,Jones,WR,2012,69,4,0.9681,Texas,Austin,TX,30.2711286,-97.7436995,Austin High
6663,Griffin Gilbert,Griffin,Gilbert,WR,2012,244,4,0.9138,TCU,Austin,TX,30.2711286,-97.7436995,Lake Travis
6664,Preston Dewey,Preston,Dewey,PRO,2012,657,3,0.8679,Miami,Austin,TX,30.2711286,-97.7436995,St Andrew's Episcopal School
6665,Colin Lagasse,Colin,Lagasse,ATH,2012,1084,3,0.8375,SMU,Austin,TX,30.2711286,-97.7436995,Lake Travis
6666,Desmond Wyatt,Desmond,Wyatt,WR,2012,1353,3,0.8205,N/A,Austin,TX,30.2711286,-97.7436995,Round Rock Westwood
6667,Ben Johnson,Ben,Johnson,DUAL,2012,1391,3,0.8181,N/A,Austin,TX,30.2711286,-97.7436995,Round Rock Westwood
6668,Will Hopkins,Will,Hopkins,SDE,2012,1480,3,0.813,Air Force,Austin,TX,30.2711286,-97.7436995,Bowie
6669,Davon Henry,Davon,Henry,ATH,2012,2862,2,0.7333,Ohio,Austin,TX,30.2711286,-97.7436995,Hyde Park Baptist School
6670,Torrey Smith,Torrey,Smith,DUAL,2007,615,3,0.851,Maryland,Fredericksburg,VA,38.3031837,-77.4605399,Stafford Sr.
6671,Anthony Mihota,Anthony,Mihota,OC,2007,951,3,0.8323,Virginia,Fredericksburg,VA,38.3031837,-77.4605399,Massaponax
6672,Jake Johnson,Jake,Johnson,OLB,2008,673,3,0.8556,Virginia Tech,Fredericksburg,VA,38.3031837,-77.4605399,Stafford Sr.
6673,Dominique Wallace,Dominique,Wallace,RB,2009,256,4,0.9015,Virginia,Fredericksburg,VA,38.3031837,-77.4605399,Chancellor
6674,Dexter McDougle,Dexter,McDougle,ATH,2009,545,3,0.8715,Maryland,Fredericksburg,VA,38.3031837,-77.4605399,Stafford Sr.
6675,Sam Marshall,Sam,Marshall,OT,2011,1240,3,0.817,Duke,Fredericksburg,VA,38.3031837,-77.4605399,Chancellor
6676,Adam Taraschke,Adam,Taraschke,OT,2012,1411,3,0.8169,Virginia Tech,Fredericksburg,VA,38.3031837,-77.4605399,Riverbend
6677,Jack DiNardo,Jack,DiNardo,SDE,2007,617,3,0.851,Northwestern,Hinsdale,IL,41.8008642,-87.9370052,Hinsdale Central
6678,Matt Kajmowicz,Matt,Kajmowicz,SDE,2007,1995,2,0.7222,Miami (OH),Hinsdale,IL,41.8008642,-87.9370052,Hinsdale Central
6679,Jack Allen,Jack,Allen,OC,2011,527,3,0.861,Michigan State,Hinsdale,IL,41.8008642,-87.9370052,Hinsdale Central
6680,Scott McDowell,Scott,McDowell,OT,2011,1092,3,0.8306,Illinois,Hinsdale,IL,41.8008642,-87.9370052,Hinsdale Central
6681,Ryan Callen,Ryan,Callen,OT,2012,1568,3,0.8093,Miami (OH),Hinsdale,IL,41.8008642,-87.9370052,Hinsdale Central
6682,Jared Cooper,Jared,Cooper,OG,2007,618,3,0.851,Auburn,Brewton,AL,31.1051779,-87.0721918,W S Neal Sch
6683,Jamar Travis,Jamar,Travis,DT,2009,295,4,0.8938,Auburn,Brewton,AL,31.1051779,-87.0721918,W S Neal Sch
6684,A.J. Greene,A.J.,Greene,OT,2007,619,3,0.851,Auburn,Brentwood,TN,36.0325687,-86.7825235,Brentwood Academy
6685,Chris Jordan,Chris,Jordan,ILB,2008,254,4,0.902,Alabama,Brentwood,TN,36.0325687,-86.7825235,Brentwood Academy
6686,Jabaree Tuani-Mckissack,Jabaree,Tuani-Mckissack,OLB,2008,2005,2,0.7222,Navy,Brentwood,TN,36.0325687,-86.7825235,Brentwood Academy
6687,Alex Bullard,Alex,Bullard,OT,2009,264,4,0.9002,Notre Dame,Brentwood,TN,36.0325687,-86.7825235,Brentwood Academy
6688,Thad McHaney,Thad,McHaney,TE,2009,1074,3,0.8417,Vanderbilt,Brentwood,TN,36.0325687,-86.7825235,Brentwood Academy
6689,Ryan Carrethers,Ryan,Carrethers,DT,2009,1768,2,0.7889,Arkansas State,Brentwood,TN,36.0325687,-86.7825235,Brentwood Academy
6690,Brian Davis,Brian,Davis,K,2010,1390,3,0.8354,Arkansas State,Brentwood,TN,36.0325687,-86.7825235,Brentwood Academy
6691,Lucas Patrick,Lucas,Patrick,OG,2011,625,3,0.8559,Duke,Brentwood,TN,36.0325687,-86.7825235,Brentwood
6692,Derek King,Derek,King,CB,2011,770,3,0.8472,Vanderbilt,Brentwood,TN,36.0325687,-86.7825235,Brentwood Academy
6693,Nate Renfro,Nate,Renfro,P,2011,2478,2,0.7333,Maryland,Brentwood,TN,36.0325687,-86.7825235,Brentwood Academy
6694,Graham Shuler,Graham,Shuler,OG,2012,256,4,0.9109,Stanford,Brentwood,TN,36.0325687,-86.7825235,Brentwood Academy
6695,Woody Baron,Woody,Baron,SDE,2012,629,3,0.8701,Virginia Tech,Brentwood,TN,36.0325687,-86.7825235,Brentwood Academy
6696,Al Thompson,Al,Thompson,WR,2012,1645,3,0.8048,Chattanooga,Brentwood,TN,36.0325687,-86.7825235,Brentwood Academy
6697,Shariff Harris,Shariff,Harris,RB,2007,623,3,0.851,Pittsburgh,Jersey City,NJ,40.7281575,-74.0776417,St. Peters Prep
6698,Will Thompson,Will,Thompson,OLB,2007,756,3,0.8389,Boston College,Jersey City,NJ,40.7281575,-74.0776417,St. Peters Prep
6699,Will Hill,Will,Hill,S,2008,5,5,0.9979,Florida,Jersey City,NJ,40.7281575,-74.0776417,St. Peters Prep
6700,Nyshier Oliver,Nyshier,Oliver,CB,2009,416,3,0.8801,Tennessee,Jersey City,NJ,40.7281575,-74.0776417,St. Peters Prep
6701,Khalil Wilkes,Khalil,Wilkes,OG,2009,485,3,0.8764,Stanford,Jersey City,NJ,40.7281575,-74.0776417,St. Peters Prep
6702,Jason Hendricks,Jason,Hendricks,RB,2009,1378,3,0.8226,Pittsburgh,Jersey City,NJ,40.7281575,-74.0776417,Hudson Catholic
6703,Jake Kaufman,Jake,Kaufman,OT,2010,1017,3,0.8528,USF,Jersey City,NJ,40.7281575,-74.0776417,St. Peters Prep
6704,Savon Huggins,Savon,Huggins,RB,2011,28,5,0.987,Rutgers,Jersey City,NJ,40.7281575,-74.0776417,St. Peters Prep
6705,Sheldon Royster,Sheldon,Royster,S,2011,171,4,0.9222,South Carolina,Jersey City,NJ,40.7281575,-74.0776417,St. Peters Prep
6706,Keith Lumpkin,Keith,Lumpkin,OT,2011,265,4,0.8947,Rutgers,Jersey City,NJ,40.7281575,-74.0776417,St. Peters Prep
6707,Antoine Pozniak,Antoine,Pozniak,ILB,2011,1483,3,0.7983,USF,Jersey City,NJ,40.7281575,-74.0776417,Oak Ridge Military Academy
6708,Khadeem Wilson,Khadeem,Wilson,SDE,2011,1590,2,0.7865,Temple,Jersey City,NJ,40.7281575,-74.0776417,St Anthony
6709,Brandon Napoleon,Brandon,Napoleon,ATH,2012,635,3,0.8696,West Virginia,Jersey City,NJ,40.7281575,-74.0776417,St. Peters Prep
6710,Michael Giacone,Michael,Giacone,TE,2012,1000,3,0.8418,Boston College,Jersey City,NJ,40.7281575,-74.0776417,St. Peters Prep
6711,Nate Ortiz,Nate,Ortiz,TE,2012,1650,3,0.8048,Delaware State,Jersey City,NJ,40.7281575,-74.0776417,St Anthony
6712,Najee Glass,Najee,Glass,WR,2012,2201,2,0.7682,N/A,Jersey City,NJ,40.7281575,-74.0776417,St. Peters Prep
6713,J.R. Robinson,J.R.,Robinson,ATH,2012,2621,2,0.7498,N/A,Jersey City,NJ,40.7281575,-74.0776417,St. Peters Prep
6714,Rashad Hawk,Rashad,Hawk,WR,2007,625,3,0.851,Texas Tech,Copperas Cove,TX,31.124062,-97.9030785,Copperas Cove
6715,Mario Goins,Mario,Goins,CB,2007,716,3,0.8417,Wisconsin,Copperas Cove,TX,31.124062,-97.9030785,Copperas Cove
6716,Joseph Leary,Joseph,Leary,S,2007,910,3,0.8333,Rice,Copperas Cove,TX,31.124062,-97.9030785,Copperas Cove
6717,Logan Brock,Logan,Brock,TE,2007,911,3,0.8333,TCU,Copperas Cove,TX,31.124062,-97.9030785,Copperas Cove
6718,Alphonso Powell,Alphonso,Powell,CB,2007,1892,2,0.7444,New Mexico State,Copperas Cove,TX,31.124062,-97.9030785,Copperas Cove
6719,Robert Griffin III,Robert,Griffin III,DUAL,2008,293,4,0.8941,Baylor,Copperas Cove,TX,31.124062,-97.9030785,Copperas Cove
6720,Troy Vital,Troy,Vital,RB,2008,1289,3,0.8101,Idaho,Copperas Cove,TX,31.124062,-97.9030785,Copperas Cove
6721,Tanner Brock,Tanner,Brock,ILB,2009,470,3,0.8764,TCU,Copperas Cove,TX,31.124062,-97.9030785,Copperas Cove
6722,Josh Boyce,Josh,Boyce,ATH,2009,720,3,0.8604,TCU,Copperas Cove,TX,31.124062,-97.9030785,Copperas Cove
6723,Donnell Hawkins,Donnell,Hawkins,OLB,2010,1469,3,0.8333,Tulsa,Copperas Cove,TX,31.124062,-97.9030785,Copperas Cove
6724,Brandin Byrd,Brandin,Byrd,RB,2010,2394,2,0.7444,North Texas,Copperas Cove,TX,31.124062,-97.9030785,Copperas Cove
6725,Brelan Chancellor,Brelan,Chancellor,WR,2010,2434,2,0.7333,North Texas,Copperas Cove,TX,31.124062,-97.9030785,Copperas Cove
6726,Trevor Clemons-Valdez,Trevor,Clemons-Valdez,DT,2011,767,3,0.8475,Baylor,Copperas Cove,TX,31.124062,-97.9030785,Copperas Cove
6727,Brandon Durant,Brandon,Durant,S,2011,1189,3,0.8216,N/A,Copperas Cove,TX,31.124062,-97.9030785,Copperas Cove
6728,Will Randolph,Will,Randolph,RB,2011,1817,2,0.7667,Texas A&M,Copperas Cove,TX,31.124062,-97.9030785,Copperas Cove
6729,Cody Elenz,Cody,Elenz,OT,2011,2554,2,0.7333,Idaho,Copperas Cove,TX,31.124062,-97.9030785,Copperas Cove
6730,Duke Thomas,Duke,Thomas,ATH,2012,172,4,0.9301,Texas,Copperas Cove,TX,31.124062,-97.9030785,Copperas Cove
6731,Brandon Hamilton,Brandon,Hamilton,RB,2012,1344,3,0.8207,Rice,Copperas Cove,TX,31.124062,-97.9030785,Copperas Cove
6732,Desmond Stapleton,Desmond,Stapleton,OT,2007,626,3,0.851,Rutgers,Union,NJ,40.6652251,-74.3045277,Union
6733,Michael Larrow,Michael,Larrow,SDE,2009,1102,3,0.8417,Rutgers,Union,NJ,40.6652251,-74.3045277,Union
6734,Josue Matias,Josue,Matias,OT,2011,253,4,0.898,Florida State,Union,NJ,40.6652251,-74.3045277,Union
6735,Jerrod Gooch,Jerrod,Gooch,OG,2007,627,3,0.851,Texas Tech,Vidor,TX,30.1316001,-94.0154542,Vidor
6736,Alton Voss,Alton,Voss,PRO,2007,629,3,0.851,USF,New Port Richey,FL,28.247132,-82.71702389,Gulf
6737,Leon Orr,Leon,Orr,DT,2010,105,4,0.9491,Florida,New Port Richey,FL,28.247132,-82.71702389,Gulf
6738,Ryan Tannehill,Ryan,Tannehill,DUAL,2007,630,3,0.851,Texas A&M,Big Spring,TX,32.250398,-101.4787356,Big Spring
6739,Matt Ritchey,Matt,Ritchey,TE,2010,1340,3,0.8385,Baylor,Big Spring,TX,32.250398,-101.4787356,Big Spring
6740,Damien Davis,Damien,Davis,ATH,2007,634,3,0.8507,Oklahoma State,Mart,TX,31.5423911,-96.8336015,Mart
6741,Kenny Barrett,Kenny,Barrett,WR,2008,1131,3,0.8194,North Texas,Mart,TX,31.5423911,-96.8336015,Mart
6742,Demetrious Davis,Demetrious,Davis,DT,2007,637,3,0.8497,Nebraska,Saint Joseph,MO,38.6791254,-90.8064315,Benton
6743,Ghaali Muhammad,Ghaali,Muhammad,CB,2009,1508,3,0.8111,Wyoming,Saint Joseph,MO,38.6791254,-90.8064315,Central
6744,Dan Persa,Dan,Persa,DUAL,2007,638,3,0.8497,Northwestern,Bethlehem,PA,40.6178915,-75.3786521,Liberty
6745,Brendan Beal,Brendan,Beal,ILB,2008,83,4,0.962,Florida,Bethlehem,PA,40.6178915,-75.3786521,Liberty
6746,Ahkeem Smith,Ahkeem,Smith,RB,2008,1364,2,0.7955,Temple,Bethlehem,PA,40.6178915,-75.3786521,Liberty
6747,Tevrin Brandon,Tevrin,Brandon,CB,2009,1333,3,0.8274,Connecticut,Bethlehem,PA,40.6178915,-75.3786521,Bethlehem Catholic
6748,Devin Street,Devin,Street,WR,2009,1529,3,0.8111,Pittsburgh,Bethlehem,PA,40.6178915,-75.3786521,Liberty
6749,Anthony Gonzalez,Anthony,Gonzalez,DUAL,2010,356,3,0.8887,Pittsburgh,Bethlehem,PA,40.6178915,-75.3786521,Liberty
6750,Jarrod West,Jarrod,West,WR,2010,1084,3,0.851,Syracuse,Bethlehem,PA,40.6178915,-75.3786521,Liberty
6751,Ian Davidson,Ian,Davidson,DT,2007,642,3,0.8497,Maryland,Alexandria,VA,38.8147596,-77.09024765,St. Stephen's & St. Agnes
6752,Danny Coale,Danny,Coale,WR,2007,1108,3,0.8149,Virginia Tech,Alexandria,VA,38.8147596,-77.09024765,Episcopal
6753,Jimmy Bennett,Jimmy,Bennett,OT,2008,436,3,0.8764,Connecticut,Alexandria,VA,38.8147596,-77.09024765,West Potomac
6754,Ben Barber,Ben,Barber,WR,2008,856,3,0.8417,Virginia Tech,Alexandria,VA,38.8147596,-77.09024765,Edison
6755,Andrew Rodriguez,Andrew,Rodriguez,ATH,2008,2135,2,0.7,Army,Alexandria,VA,38.8147596,-77.09024765,Bishop Ireton
6756,Jay Whitmire,Jay,Whitmire,OT,2011,389,3,0.8725,Virginia,Alexandria,VA,38.8147596,-77.09024765,T. C. Williams
6757,Darius Lee,Darius,Lee,OLB,2011,1334,3,0.8106,Virginia,Alexandria,VA,38.8147596,-77.09024765,St. Stephen's & St. Agnes
6758,Frank Avery,Frank,Avery,TE,2007,644,3,0.8497,Texas A&M,Galveston,TX,29.299328,-94.7945882,Ball
6759,Mike Evans,Mike,Evans,WR,2011,733,3,0.8493,Texas A&M,Galveston,TX,29.299328,-94.7945882,Ball
6760,Jared Crick,Jared,Crick,DT,2007,645,3,0.8497,Nebraska,Cozad,NE,40.859729,-99.987344,Cozad
6761,Joe Faiella,Joe,Faiella,OT,2007,647,3,0.8497,Maryland,Freehold,NJ,40.2601096,-74.2737573,Freehold Borough
6762,Jazmarr Clax,Jazmarr,Clax,ILB,2012,843,3,0.8523,Connecticut,Freehold,NJ,40.2601096,-74.2737573,Freehold Borough
6763,George White,George,White,ILB,2007,648,3,0.8497,Missouri,Flint,MI,43.0171773,-83.7236024,Carman-Ainsworth
6764,Ryan Wheat,Ryan,Wheat,DT,2007,859,3,0.8333,Michigan State,Flint,MI,43.0171773,-83.7236024,Carman-Ainsworth
6765,Deon Reed,Deon,Reed,ATH,2007,1964,2,0.7222,Cincinnati,Flint,MI,43.0171773,-83.7236024,Hamady Community
6766,Marty Cardwell,Marty,Cardwell,S,2007,2126,2,0.7222,Eastern Michigan,Flint,MI,43.0171773,-83.7236024,Carman-Ainsworth
6767,Mark Ingram,Mark,Ingram,RB,2008,112,4,0.9444,Alabama,Flint,MI,43.0171773,-83.7236024,Southwestern Commencement Academy
6768,DeMarkus Bracy,DeMarkus,Bracy,TE,2009,1588,3,0.8083,Cincinnati,Flint,MI,43.0171773,-83.7236024,Southwestern Commencement Academy
6769,Bobby McFadden,Bobby,McFadden,OT,2010,2112,2,0.7865,Eastern Michigan,Flint,MI,43.0171773,-83.7236024,Carman-Ainsworth
6770,Thomas Rawls,Thomas,Rawls,RB,2011,954,3,0.8366,Michigan,Flint,MI,43.0171773,-83.7236024,Northern Commencement Academy
6771,Kendrick Roberts,Kendrick,Roberts,WR,2011,1409,3,0.8054,Western Michigan,Flint,MI,43.0171773,-83.7236024,Southwestern Commencement Academy
6772,Danny O'Brien,Danny,O'Brien,DT,2012,205,4,0.9215,Tennessee,Flint,MI,43.0171773,-83.7236024,Flint Powers Catholic
6773,Michael Henry,Michael,Henry,WR,2012,1679,3,0.8025,Western Michigan,Flint,MI,43.0171773,-83.7236024,Northwestern Commencement Academy
6774,Marcus Forward,Marcus,Forward,TE,2012,2298,2,0.7667,Northern Colorado,Flint,MI,43.0171773,-83.7236024,Northern Commencement Academy
6775,Shane Barron,Shane,Barron,WR,2012,2761,2,0.7381,N/A,Flint,MI,43.0171773,-83.7236024,Carman-Ainsworth
6776,Donny Barclay,Donny,Barclay,OG,2007,650,3,0.8484,West Virginia,Harmony,PA,40.8027772,-80.1280528,Seneca Valley
6777,C.J. Brown,C.J.,Brown,DUAL,2009,706,3,0.8622,Maryland,Harmony,PA,40.8027772,-80.1280528,Seneca Valley
6778,Charles Neal,Charles,Neal,RB,2007,652,3,0.8483,Oregon,Placentia,CA,33.8714814,-117.8617337,Esperanza
6779,Eron Moses,Eron,Moses,SDE,2007,1235,3,0.8111,San Diego State,Placentia,CA,33.8714814,-117.8617337,Esperanza
6780,Austin Hansen,Austin,Hansen,OT,2007,1924,2,0.7222,Hawaii,Placentia,CA,33.8714814,-117.8617337,Valencia
6781,Eric Sproal,Eric,Sproal,OT,2007,2077,2,0.7222,Fresno State,Placentia,CA,33.8714814,-117.8617337,El Dorado
6782,Scott Frisbie,Scott,Frisbie,WDE,2007,2152,2,0.7222,Nevada,Placentia,CA,33.8714814,-117.8617337,El Dorado
6783,Anthony Laurenzi,Anthony,Laurenzi,DT,2008,1776,2,0.7667,Washington State,Placentia,CA,33.8714814,-117.8617337,El Dorado
6784,Kane Wilson,Kane,Wilson,DUAL,2009,1433,3,0.8163,Utah State,Placentia,CA,33.8714814,-117.8617337,El Dorado
6785,Hayden Pierce,Hayden,Pierce,ATH,2010,2234,2,0.7667,Army,Placentia,CA,33.8714814,-117.8617337,Esperanza
6786,Carl Hulick,Carl,Hulick,OC,2012,1171,3,0.8328,UCLA,Placentia,CA,33.8714814,-117.8617337,Esperanza
6787,Taylor Dever,Taylor,Dever,OT,2007,653,3,0.8483,Notre Dame,Grass Valley,CA,39.2086655,-121.0531231,Nevada Union
6788,Eric Niederberger,Eric,Niederberger,OLB,2010,1332,3,0.8385,Colorado State,Grass Valley,CA,39.2086655,-121.0531231,Nevada Union
6789,Dan Pettinato,Dan,Pettinato,WDE,2010,1693,3,0.8167,Arizona,Grass Valley,CA,39.2086655,-121.0531231,Nevada Union
6790,Ryan Lindley,Ryan,Lindley,PRO,2007,654,3,0.8479,San Diego State,Lakeside,CA,32.85041,-116.8960013,El Capitan
6791,Tommie Draheim,Tommie,Draheim,OG,2007,1652,2,0.7667,San Diego State,Lakeside,CA,32.85041,-116.8960013,El Capitan
6792,Tanner Rust,Tanner,Rust,PRO,2009,1097,3,0.8417,New Mexico State,Lakeside,CA,32.85041,-116.8960013,El Capitan
6793,Robert Craighead,Robert,Craighead,TE,2011,2089,2,0.755,San Diego State,Lakeside,CA,32.85041,-116.8960013,El Capitan
6794,James Davis,James,Davis,APB,2007,656,3,0.8479,Wyoming,Monrovia,CA,34.1483499,-118.0014517,Monrovia
6795,Ellis McCarthy,Ellis,McCarthy,DT,2012,24,5,0.9881,UCLA,Monrovia,CA,34.1483499,-118.0014517,Monrovia
6796,Lars Anderson,Lars,Anderson,TE,2007,657,3,0.8479,Boston College,Winter Springs,FL,28.693322,-81.28850956,Winter Springs
6797,Al-Terek McBurse,Al-Terek,McBurse,RB,2009,408,3,0.8813,Purdue,Winter Springs,FL,28.693322,-81.28850956,Winter Springs
6798,Cain Elliot,Cain,Elliot,S,2009,2100,2,0.7444,Florida International,Winter Springs,FL,28.693322,-81.28850956,Winter Springs
6799,Ryan Petro,Ryan,Petro,ILB,2011,2608,2,0.7332,Central Michigan,Winter Springs,FL,28.693322,-81.28850956,Winter Springs
6800,Josh Cherry,Josh,Cherry,K,2007,658,3,0.8479,Kansas State,Mccook,NE,40.201542,-100.625654,Mc Cook Senior
6801,Tyrone Sellers,Tyrone,Sellers,WDE,2009,712,3,0.8608,Kansas,Mccook,NE,40.201542,-100.625654,Mc Cook Senior
6802,Jamere Knox,Jamere,Knox,RB,2007,659,3,0.8479,Syracuse,Salisbury,MD,38.3662114,-75.6008881,Wicomico
6803,Josh White,Josh,White,OT,2007,1221,3,0.8111,Syracuse,Salisbury,MD,38.3662114,-75.6008881,Wicomico
6804,Wayne Warren,Wayne,Warren,DUAL,2008,899,3,0.8385,Rutgers,Salisbury,MD,38.3662114,-75.6008881,Wicomico
6805,Andrew Crutchfield,Andrew,Crutchfield,K,2007,660,3,0.8479,LSU,Concord,NC,35.4093772,-80.5797416,Northwest Cabarrus
6806,R.J. Mattes,R.J.,Mattes,OT,2008,189,4,0.9173,N.C. State,Concord,NC,35.4093772,-80.5797416,Jay M Robinson
6807,Terrance Knox,Terrance,Knox,TE,2012,687,3,0.8654,North Carolina,Concord,NC,35.4093772,-80.5797416,Concord
6808,Bradley Pinion,Bradley,Pinion,P,2012,813,3,0.8538,Clemson,Concord,NC,35.4093772,-80.5797416,Northwest Cabarrus
6809,D.J. Lenehan,D.J.,Lenehan,PRO,2007,663,3,0.8479,Toledo,Easton,PA,40.6916081,-75.2099866,Wilson Area
6810,Jarred Holley,Jarred,Holley,CB,2008,729,3,0.8517,Pittsburgh,Easton,PA,40.6916081,-75.2099866,Easton Area
6811,Tyler Smith,Tyler,Smith,DUAL,2010,360,3,0.8884,Maryland,Easton,PA,40.6916081,-75.2099866,Wilson Area
6812,Tarence Calais,Tarence,Calais,S,2007,664,3,0.8479,Louisiana Tech,Patterson,LA,37.471623,-121.1296949,Patterson
6813,Kenny Hilliard,Kenny,Hilliard,RB,2011,114,4,0.9432,LSU,Patterson,LA,37.471623,-121.1296949,Patterson
6814,Dexter Aucoin,Dexter,Aucoin,CB,2011,1164,3,0.8243,Louisiana-Lafayette,Patterson,LA,37.471623,-121.1296949,Patterson
6815,Lorenzo Phillips,Lorenzo,Phillips,OLB,2012,228,4,0.9174,LSU,Patterson,LA,37.471623,-121.1296949,Patterson
6816,Trevon Stewart,Trevon,Stewart,CB,2012,1120,3,0.8356,Houston,Patterson,LA,37.471623,-121.1296949,Patterson
6817,Jaydrick DeClouet,Jaydrick,DeClouet,WR,2012,1170,3,0.8328,Louisiana Tech,Patterson,LA,37.471623,-121.1296949,Patterson
6818,Justice Jones,Justice,Jones,DUAL,2012,1532,3,0.8109,N/A,Patterson,LA,37.471623,-121.1296949,Patterson
6819,Tremaine Lightfoot,Tremaine,Lightfoot,ILB,2012,1868,2,0.7906,Louisiana-Lafayette,Patterson,LA,37.471623,-121.1296949,Patterson
6820,Mark Cann,Mark,Cann,PRO,2007,666,3,0.8479,Marshall,Landrum,SC,35.1751148,-82.1892007,Landrum
6821,Trey Hobson,Trey,Hobson,S,2007,668,3,0.8479,Missouri,Stilwell,KS,38.7691755,-94.6563454,Blue Valley
6822,Connor Embree,Connor,Embree,RB,2010,2453,2,0.7,Kansas,Stilwell,KS,38.7691755,-94.6563454,Blue Valley West
6823,Dylan Admire,Dylan,Admire,OG,2011,1057,3,0.8327,Kansas,Stilwell,KS,38.7691755,-94.6563454,Blue Valley West
6824,Kirk Harris,Kirk,Harris,OT,2011,1573,2,0.7883,N/A,Stilwell,KS,38.7691755,-94.6563454,Blue Valley
6825,Zach Epps,Zach,Epps,WR,2011,1773,2,0.7667,Tulsa,Stilwell,KS,38.7691755,-94.6563454,Blue Valley West
6826,Brian Beckmann,Brian,Beckmann,OT,2012,612,3,0.8711,Kansas,Stilwell,KS,38.7691755,-94.6563454,Blue Valley West
6827,Miles Burris,Miles,Burris,ILB,2007,670,3,0.8479,San Diego State,Granite Bay,CA,38.762173,-121.1850335,Granite Bay
6828,Devon Wylie,Devon,Wylie,WR,2007,1445,2,0.7889,Fresno State,Granite Bay,CA,38.762173,-121.1850335,Granite Bay
6829,Peyton Thompson,Peyton,Thompson,RB,2008,1959,2,0.7375,San Jose State,Granite Bay,CA,38.762173,-121.1850335,Granite Bay
6830,Gavin Andrews,Gavin,Andrews,OT,2012,921,3,0.8466,Oregon State,Granite Bay,CA,38.762173,-121.1850335,Granite Bay
6831,Brendan Keeney,Brendan,Keeney,PRO,2012,2376,2,0.7667,N/A,Granite Bay,CA,38.762173,-121.1850335,Granite Bay
6832,Albert Rocker,Albert,Rocker,OLB,2007,672,3,0.8479,Georgia Tech,Harvest,AL,34.8556441,-86.7508323,Sparkman
6833,Anthony Orr,Anthony,Orr,SDE,2009,552,3,0.8701,Alabama,Harvest,AL,34.8556441,-86.7508323,Sparkman
6834,Logwone Mitz,Logwone,Mitz,RB,2007,673,3,0.8479,Washington State,Redmond,WA,47.6694141,-122.1238767,Redmond
6835,Trevor  Guyton,Trevor, Guyton,DT,2008,393,3,0.8801,California,Redmond,WA,47.6694141,-122.1238767,Redmond
6836,Marcus Green,Marcus,Green,ATH,2007,674,3,0.8479,Mississippi State,De Kalb,MS,32.767633,-88.6508784,Kemper County
6837,Ryan Gillum,Ryan,Gillum,S,2007,680,3,0.8465,Syracuse,Youngstown,OH,41.1035786,-80.6520161,Liberty
6838,Marquinn Davis,Marquinn,Davis,SDE,2007,1556,2,0.7667,Akron,Youngstown,OH,41.1035786,-80.6520161,East
6839,Mike Madsen,Mike,Madsen,OG,2007,1617,2,0.7667,Miami (OH),Youngstown,OH,41.1035786,-80.6520161,Cardinal Mooney
6840,Jon Wells,Jon,Wells,CB,2007,1704,2,0.7667,Miami (OH),Youngstown,OH,41.1035786,-80.6520161,Liberty
6841,Kenny Jackson,Kenny,Jackson,CB,2007,2046,2,0.7222,Ohio,Youngstown,OH,41.1035786,-80.6520161,Liberty
6842,Ishmaa'ily Kitchen,Ishmaa'ily,Kitchen,DT,2007,2071,2,0.7222,Kent State,Youngstown,OH,41.1035786,-80.6520161,Cardinal Mooney
6843,Michael Zordich,Michael,Zordich,OLB,2008,143,4,0.9307,Penn State,Youngstown,OH,41.1035786,-80.6520161,Cardinal Mooney
6844,Dan McCarthy,Dan,McCarthy,S,2008,176,4,0.9221,Notre Dame,Youngstown,OH,41.1035786,-80.6520161,Cardinal Mooney
6845,Brandon Beachum,Brandon,Beachum,RB,2008,201,4,0.9142,Penn State,Youngstown,OH,41.1035786,-80.6520161,Cardinal Mooney
6846,Taylor Hill,Taylor,Hill,OLB,2008,413,3,0.8791,Michigan,Youngstown,OH,41.1035786,-80.6520161,Cardinal Mooney
6847,Sal Battles,Sal,Battles,ATH,2008,1163,3,0.8163,Kent State,Youngstown,OH,41.1035786,-80.6520161,East
6848,Evan Klepec,Evan,Klepec,SDE,2008,1509,2,0.7861,Miami (OH),Youngstown,OH,41.1035786,-80.6520161,Boardman
6849,Tim Marlowe,Tim,Marlowe,ATH,2008,1914,2,0.7444,Nebraska,Youngstown,OH,41.1035786,-80.6520161,Cardinal Mooney
6850,Nicholas Tuminello,Nicholas,Tuminello,SDE,2008,2142,2,0.7,Bowling Green,Youngstown,OH,41.1035786,-80.6520161,Boardman
6851,Isaiah Bell,Isaiah,Bell,OLB,2009,163,4,0.9233,Michigan,Youngstown,OH,41.1035786,-80.6520161,Liberty
6852,John Simon,John,Simon,DT,2009,188,4,0.9183,Ohio State,Youngstown,OH,41.1035786,-80.6520161,Cardinal Mooney
6853,Corey Linsley,Corey,Linsley,OG,2009,199,4,0.9152,Ohio State,Youngstown,OH,41.1035786,-80.6520161,Boardman
6854,Fitzgerald Toussaint,Fitzgerald,Toussaint,SF,2009,304,4,0.8928,Michigan,Youngstown,OH,41.1035786,-80.6520161,Liberty
